GENE	Col 0	Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7	Col 8	Col 9	Col 10	Col 11	Col 12	Col 13	Col 14	Col 15	Col 16	Col 17	Col 18	Col 19	Col 20	Col 21	Col 22	Col 23	Col 24	Col 25	Col 26	Col 27	Col 28	Col 29	Col 30	Col 31	Col 32	Col 33	Col 34	Col 35	Col 36	Col 37	Col 38	Col 39	Col 40	Col 41	Col 42
VNG2147G	0.186718	-0.041015	-1.541301	-1.091796	-0.598967	0.469892	-2.158785	-1.026371	0.221387	-0.053003	-1.385883	0.154119	-0.381834	-0.555553	0.073716	-0.026869	-0.728914	-1.614796	0.235184	0.184024	0.226393	-0.839404	0.065260	-0.067278	-0.517550	-0.321654	-0.409758	0.086039	-2.878838	0.165262	-1.303889	-1.045321	-0.130003	0.057222	-0.553708	0.094645	-1.241547	-0.141357	-0.530701	-0.742903	-1.465879	-1.642205	-0.761098
VNG1184G	-0.059982	0.485509	0.399750	-0.014846	0.018430	0.044489	0.155610	0.485509	0.125284	0.403899	0.177390	0.014285	0.168717	-1.261618	0.058883	0.035558	-0.828887	-0.003736	0.261929	0.102593	0.193853	0.497800	0.261929	0.395677	-0.253799	-0.678308	0.428660	0.252503	-0.429293	-0.910112	-0.844269	0.469892	0.025115	0.285850	0.069968	0.456113	0.442319	0.165262	0.092399	0.241897	-1.305073	-0.434002	0.032539
VNG5008H	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062
VNG6251H	0.354195	-0.067278	0.520754	-0.585430	-0.295512	0.151660	-0.799456	-0.214124	0.018430	-0.007845	-0.248661	-1.380132	0.235504	0.140561	0.349978	-0.026869	-0.121068	-0.282244	-0.631404	-0.112122	-0.463926	-1.138872	-0.163245	0.395677	-1.318233	-1.272989	0.113769	0.358373	-0.086544	0.468577	-0.144321	-0.983858	0.025115	0.102593	-0.655324	0.358373	0.148028	0.239280	0.458430	-1.275730	-0.865271	-1.581446	-0.059982
VNG1438H	-1.487686	0.019723	-1.303889	0.148783	-0.939993	0.491529	0.069968	-0.397549	0.198634	0.094645	-0.382907	0.196527	-0.243773	0.229427	0.486744	0.284060	-1.652383	-0.261775	-1.286188	-0.239717	-0.130926	-0.739198	0.261929	0.275233	0.191943	0.395677	-1.381753	0.442319	-0.050256	0.431625	0.033902	-0.857549	-1.297265	-0.440695	-0.553708	0.041689	-0.171691	0.289465	-0.730610	-0.674605	-1.244305	-0.849503	-1.303889
VNG6168H	0.409117	-0.249761	0.438240	0.102982	-0.154815	-1.610517	-0.463926	-1.252784	-1.417613	-1.577160	-1.621914	-0.303579	-0.799456	-0.253799	0.172420	-0.524785	-0.075317	-0.130926	0.336939	0.098029	0.159445	-0.006674	0.499488	-0.736325	0.173126	-0.259120	-0.576429	-0.217663	-0.538553	-0.666079	-0.610749	0.139945	0.137845	0.343390	-0.081341	-1.871917	0.120210	0.499488	-0.674605	0.103564	-0.244610	0.421473	0.174821
VNG6181H	-0.980120	0.103564	-0.772114	-0.350796	0.047719	0.156768	0.162650	-0.884552	-1.119858	0.445590	-0.419387	0.235504	-0.487247	-0.881669	-0.097774	0.501555	0.401248	-0.615246	0.090089	0.448122	0.316803	0.076997	0.065260	-0.270990	0.497800	0.244640	-0.949022	-0.041015	-0.721683	-0.251399	-0.854512	-0.678308	-1.012747	0.444179	0.069968	0.256403	0.455498	-0.420539	0.352400	-0.005295	-1.149016	-0.238945	-0.930257
VNG1514H	0.279244	-0.749572	0.399750	0.320632	-1.098384	0.535062	0.517839	-0.081341	0.193742	0.491529	-1.612735	-0.035697	0.476389	0.535062	0.371637	0.035558	0.162650	-0.033958	0.298711	0.035558	0.513584	0.064267	0.499488	0.517839	0.361869	-0.042713	-0.688688	-0.419387	-0.238945	0.402330	-0.634354	0.520754	0.508496	-0.517550	0.478420	-0.051368	0.180048	0.503109	0.520754	0.513584	-1.626146	-2.279700	0.103564
VNG5180G	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062
VNG1782C	0.503109	-0.143285	0.535062	-0.270990	-0.800845	0.529093	0.478926	0.154802	-0.694169	0.535062	-1.196832	-0.151318	0.529093	-0.051368	0.535062	-0.087577	-0.631404	-2.397285	-0.485709	0.515224	0.535062	0.304378	0.520754	0.395677	0.502453	-0.110008	-1.563388	0.113769	-0.610203	0.513584	0.203890	-0.047606	0.025115	0.506585	0.313577	0.529093	0.033902	0.296460	0.085036	0.349978	-1.452111	0.076046	-1.134576
VNG1701G	0.025115	-2.028432	0.109153	-1.480337	-0.956542	-0.927563	-0.266668	0.245806	0.239280	-1.328545	0.279244	-0.091584	-0.150958	-0.094989	-0.223442	-0.405060	0.413476	0.140561	0.180048	-1.928734	-1.053650	-0.713942	0.120210	-0.106545	-0.517550	-0.033958	-0.892927	-0.003736	0.099048	0.131588	-0.565187	-0.278022	-0.130003	-0.728914	0.069968	-0.470325	-0.607993	0.494236	-0.370279	0.140561	-0.970456	0.214485	0.219424
VNG2199H	0.409117	-0.101402	0.399750	-0.456136	0.513584	0.510145	-0.005725	0.287108	-1.770759	-0.114169	-0.763667	0.249379	0.360029	0.349978	0.481897	-0.146082	0.175470	-0.176499	-0.361564	0.394820	0.193853	-0.897878	0.261929	-0.133283	0.173126	-0.042713	-0.663679	0.166251	-0.582116	0.182368	-0.135315	-1.045321	0.025115	0.506585	0.186718	0.456113	0.310865	0.022317	-0.023162	0.535062	-1.425771	-0.319318	-1.583791
VNG0249G	-0.241626	-0.655324	-0.746279	0.102982	0.005747	0.017019	0.193853	-0.813501	0.002724	-1.067572	-0.419387	-1.858519	-0.799456	-0.133283	-0.303579	-0.460968	0.225633	-1.209006	-0.618119	0.313577	-0.419387	-0.946837	-1.440844	-1.413265	-1.359471	0.171695	-0.602555	0.086039	-2.132738	-1.156541	-1.721031	-0.864175	-1.258072	-0.976927	0.464870	-1.187841	-0.013155	-2.682269	-0.370279	0.061602	-1.192650	-0.718382	-1.186242
VNG2508C	-0.021677	0.047719	0.349161	0.124824	-0.444386	0.017019	0.032539	-0.110743	-1.349315	0.344956	-1.216813	-0.195962	0.126596	0.111182	0.162650	-0.481902	0.320632	0.245806	-0.210594	0.136699	-0.716158	-0.219691	-0.163245	-0.481902	0.059837	-0.765692	-0.820633	-3.734441	-0.345704	0.236838	-1.277126	-0.573760	-0.708220	0.170317	0.001978	0.045489	-1.980083	-1.026371	-0.892927	0.377731	-1.637311	0.438240	-0.686175
VNG0399H	0.329398	-0.041015	0.313577	-0.509363	-2.284959	-1.024078	-0.935288	-0.018025	-1.349315	-1.014136	0.159876	-0.303579	-0.491855	-0.078129	-0.398886	-0.217663	-0.397549	-1.124527	0.276866	-1.252509	0.201156	-1.179835	-0.163245	0.478926	-0.902739	-0.779569	-0.075317	0.112669	-0.912522	-0.307684	-1.332473	0.270316	0.279244	0.480012	0.069968	-0.698296	-0.427339	-0.251399	0.478926	-0.345704	-0.585430	0.162650	-1.690415
VNG1036H	0.370458	0.081675	0.002724	0.159876	-0.174523	-1.242770	0.128551	0.022317	0.239280	-1.159104	-1.075633	0.287108	0.474624	-0.067278	0.387024	-1.589819	0.453415	-0.825545	0.474624	0.474624	0.326266	0.035558	0.520754	0.395677	0.395677	0.094645	-0.750970	-1.198599	0.420270	0.155610	-1.740743	-0.154815	0.025115	0.352037	-1.096246	-0.761098	-0.218510	-1.018611	0.491529	0.488380	-2.430041	-0.815647	-1.339631
VNG2349G	0.513584	0.349978	0.438240	0.484090	-0.110008	-0.659816	0.444179	0.485509	-0.449675	-1.556764	0.020862	-0.091584	0.258495	-1.117795	0.225633	-0.524785	-1.147052	-1.182101	-0.631404	-1.363196	0.515224	-0.357140	0.520754	-0.191381	-1.280782	-0.387083	-0.023162	0.112669	-1.254185	-0.185976	-1.384990	-0.086544	0.421473	0.375758	0.294496	-0.099283	-0.779569	0.458430	-0.674605	0.206698	-0.501394	0.402330	-1.227298
VNG1382H	-0.361564	0.064267	0.507871	-0.986696	0.498569	0.370458	0.236447	0.488380	0.185450	0.515224	-1.402978	-0.261775	0.485323	0.091110	0.275665	0.284060	0.074191	-0.815647	0.446196	-0.081341	0.441015	0.401248	0.520754	0.395677	0.517839	-0.440695	-1.710638	-0.163831	0.447894	0.489269	-1.614849	0.039803	0.279244	0.535062	0.428660	-0.010944	-0.357140	0.114483	0.506585	0.529093	-1.516116	-0.718382	-0.509363
VNG1083G	-0.059982	-0.791913	0.177390	-1.351652	-0.377580	-0.466056	-0.415616	0.273857	-1.304456	-0.200467	-0.003736	0.354195	0.497800	0.513584	0.006653	-0.612976	-1.698866	-1.320723	-0.361564	-1.256204	-0.009639	0.221387	0.371637	0.478926	-0.610203	-0.018025	-1.728299	-0.701189	-0.206325	0.131588	-0.199976	0.039803	-0.130003	0.221387	-0.553708	0.279244	0.310865	0.099048	-0.684596	0.230650	-0.593503	-0.177974	-0.292031
VNG0034H	-0.033958	0.047719	-1.081094	-0.322954	-0.974059	0.196527	-0.061714	0.056624	0.212189	-0.694169	-1.939769	0.080523	-0.746279	-0.243773	0.127837	-0.026869	-0.978705	-0.202706	-0.096500	0.387888	0.179219	-1.433158	0.065260	-1.007701	0.119375	0.114483	-1.191322	0.409117	-0.511998	-0.261775	-1.191322	-1.357441	-1.012747	0.094645	-0.194144	-0.077753	-0.992228	0.106690	-0.971551	0.043645	-1.509829	-2.651670	-0.146655
VNG2201G	0.409117	-0.101402	0.399750	-0.456136	0.513584	0.510145	-0.005725	0.287108	-1.770759	-0.114169	-0.763667	0.249379	0.360029	0.349978	0.481897	-0.146082	0.175470	-0.176499	-0.361564	0.394820	0.193853	-0.897878	0.261929	-0.133283	0.173126	-0.042713	-0.663679	0.166251	-0.582116	0.182368	-0.135315	-1.045321	0.025115	0.506585	0.186718	0.456113	0.310865	0.022317	-0.023162	0.535062	-1.425771	-0.319318	-1.583791
VNG0147C	0.116171	0.285850	-0.182952	0.442319	0.041689	-0.199976	-0.501394	-0.631404	0.460181	-0.379412	-1.449889	-0.261775	-1.359471	-1.068769	-2.048534	-0.217663	0.363712	-0.691632	0.251211	-0.348626	-2.304608	-0.669959	-0.163245	-0.994499	-0.799456	-0.179200	-0.061018	-0.217663	0.199868	0.030082	-0.503474	-0.565187	-0.456136	-0.576429	-0.315075	-1.086962	-0.568635	0.106690	0.413476	-0.091584	-0.286029	0.092399	-0.651524
VNG2342H	0.513584	0.349978	0.438240	0.484090	-0.110008	-0.659816	0.444179	0.485509	-0.449675	-1.556764	0.020862	-0.091584	0.258495	-1.117795	0.225633	-0.524785	-1.147052	-1.182101	-0.631404	-1.363196	0.515224	-0.357140	0.520754	-0.191381	-1.280782	-0.387083	-0.023162	0.112669	-1.254185	-0.185976	-1.384990	-0.086544	0.421473	0.375758	0.294496	-0.099283	-0.779569	0.458430	-0.674605	0.206698	-0.501394	0.402330	-1.227298
VNG2138G	-0.797469	-0.041015	-1.541301	-0.943724	-0.598967	-0.182952	-2.158785	-1.279635	0.428660	-0.053003	-0.763667	0.431625	0.236838	-0.555553	-0.281060	-1.034619	-0.728914	-0.733298	-1.123715	0.184024	-0.184833	0.150099	0.371637	-0.067278	-0.517550	-0.321654	-0.624175	0.086039	-2.878838	-0.857549	-1.223107	-1.045321	-0.868957	-0.376201	-0.081341	0.094645	-0.409758	-1.026371	-0.530701	-0.742903	0.155610	-0.047606	-0.761098
VNG2219G	-0.388690	0.189065	-0.075317	-0.986696	0.493435	0.517839	-0.039115	0.401248	0.125284	0.485509	-1.658194	-1.732314	-1.153747	-1.319758	0.006653	-0.289519	0.175470	-1.514351	0.221387	-1.047321	-0.278022	0.472154	0.261929	0.037740	0.161911	-0.546960	-0.325273	-0.559359	-0.005295	0.425238	-1.237330	-0.573760	-0.708220	0.094645	0.162650	0.134588	-1.029539	0.179610	-0.248661	-0.721683	-1.762132	-0.589756	0.166251
VNG1001G	-1.089033	-0.426541	-0.446632	-1.242770	-0.509363	-1.242770	-0.387083	-0.281060	-1.369878	-0.624175	0.360029	-0.976197	-1.153747	-0.876047	-0.257695	-0.026869	-1.155526	0.507871	0.160905	-0.143023	-1.087205	-1.024291	0.065260	0.082729	-0.446632	-1.410177	0.322165	-1.124179	-1.223749	-0.847325	-0.582116	-0.388690	-0.624175	-0.376201	-0.733298	-1.565940	-0.409758	0.473231	-1.292969	-1.356401	0.455498	0.210141	-1.683351
VNG2008H	0.186718	0.176637	0.045489	0.207348	0.205800	0.333325	-0.794077	-1.727232	-0.721683	-0.674605	-1.228638	0.096711	0.272459	-0.243773	0.033190	0.236838	-1.600843	-1.030847	-2.298399	0.053438	0.037740	-0.849503	-0.639611	-0.593503	-0.628281	-0.996560	-1.563388	-0.775010	0.291223	-0.173433	-0.317739	-0.787901	-0.708220	0.238256	0.469892	0.008350	-0.962972	-0.039115	-0.319318	-0.950142	-1.658194	-0.307684	-1.097494
VNG0433C	-1.265219	-0.094989	0.045489	0.416795	-1.765936	-0.256042	0.408432	0.044489	-0.315075	0.047719	-0.763667	-0.051368	0.031202	-0.078129	-0.907734	-0.405060	-0.121068	-0.961156	-0.787901	0.230555	0.159445	0.101517	0.065260	-0.971051	-0.728914	0.150099	-0.663679	0.411579	0.151253	0.155610	-0.144321	-0.678308	-1.012747	-1.332473	-0.618119	-1.338216	0.080523	0.438240	-0.202694	0.431324	-0.374117	-0.307684	-0.698296
VNG1693G	0.025115	-2.028432	0.109153	-1.480337	-0.956542	-0.927563	-0.266668	0.245806	0.239280	-1.328545	0.279244	-0.091584	-0.150958	-0.094989	-0.223442	-0.405060	0.413476	0.140561	0.180048	-1.928734	-1.053650	-0.713942	0.120210	-0.106545	-0.517550	-0.033958	-0.892927	-0.003736	0.099048	0.131588	-0.565187	-0.278022	-0.130003	-0.728914	0.069968	-0.470325	-0.607993	0.494236	-0.370279	0.140561	-0.970456	0.214485	0.219424
VNG5050H	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062	0.535062
VNG0410G	-0.451801	0.208880	0.491529	0.197851	0.332177	-0.225687	-0.218510	-1.508147	-0.139045	-0.379412	-0.053167	0.231724	0.261929	-1.127401	0.349978	-0.217663	-1.869281	-0.170731	-1.244789	0.252243	-0.130926	0.289370	0.120210	-1.251968	-0.844269	0.498569	-1.246991	-1.356401	0.515224	-0.185976	-0.905251	-0.477075	-0.390591	0.158825	-0.345704	-0.036859	0.115160	0.258495	0.392920	-0.813501	-0.186889	-0.772114	0.020862
VNG2104G	-0.241626	-0.919708	0.002724	-0.791913	-0.116800	0.151660	0.275233	-1.687232	-1.091796	-0.053003	-1.124179	-0.091584	-0.932016	-0.116938	-0.460968	-0.772114	-0.509363	-0.836069	-1.272430	0.102593	0.226393	0.128551	0.371637	-1.007701	-1.028405	-0.348626	0.134588	0.252503	-0.098397	0.409117	-1.423156	-0.765692	-0.390591	-0.010944	-0.553708	-1.030737	0.126596	-0.679719	-0.674605	-0.511468	-1.379230	0.092399	-0.847325
VNG0285C	-0.524785	0.064267	-1.541301	-1.351652	-0.388690	-1.227298	-1.148988	-0.753663	-0.615246	-1.287146	-0.631404	-0.791913	-1.001441	-0.881669	-0.281060	-1.315065	0.503109	0.082729	0.015291	-0.767764	-2.030296	-0.618119	-0.639611	0.241897	-0.106545	0.507871	-0.576429	-0.086544	0.079638	-0.007845	-0.477075	0.093286	0.223441	-0.791913	0.001978	-0.698296	0.343390	-0.930746	-2.269079	-0.331503	-1.489301	0.268593	0.150099
VNG6145H	-0.059982	0.380978	-1.435912	0.485509	-0.055623	0.463402	0.148282	0.044489	0.053438	0.395677	-1.279635	0.102982	0.049984	-0.422806	0.486744	-0.976020	0.043645	-1.953358	0.229427	0.529093	0.292247	0.529093	-0.960262	-0.106545	0.244640	0.244640	-0.219691	0.377731	-0.511998	-0.459357	-0.767764	0.167973	0.223441	-1.179835	0.313577	0.052729	0.289955	0.365499	-0.140006	-1.282259	-0.415616	-0.382907	-0.071361
VNG0049H	-0.619859	0.161371	-0.168453	-0.986696	0.205800	-0.944770	0.139945	-1.270798	-0.470325	-0.007845	0.394115	-0.518307	-1.333227	-1.191322	-0.559359	-0.828887	-1.216536	-0.397549	-1.416573	-1.065165	-2.304608	-0.849503	-1.889495	-0.663679	-0.579140	0.208880	-0.576429	0.455498	-0.505086	-0.915560	-1.065165	-0.086544	0.223441	0.125284	-0.194144	-0.485709	-0.509363	0.134192	-0.740709	-1.356401	0.483216	-0.136524	0.323643
VNG1555G	-0.473932	0.292247	-1.541301	-0.456136	0.448122	-1.975066	-1.498090	-0.797469	-0.825545	-1.131755	-0.331503	-0.009639	-0.195962	-0.669959	-0.761098	0.327741	-0.479363	-0.184833	-0.096500	-0.176499	-0.716158	-1.152029	-1.164445	-0.663679	-1.235525	0.446196	0.287108	-0.535120	-2.268471	0.039803	-0.113362	0.365499	-0.300916	-2.045290	-1.096246	-1.205959	-0.509363	-2.076234	-1.195326	-2.122914	-0.568635	-1.811369	-1.369878
VNG1702G	0.025115	-2.028432	0.109153	-1.480337	-0.956542	-0.927563	-0.266668	0.245806	0.239280	-1.328545	0.279244	-0.091584	-0.150958	-0.094989	-0.223442	-0.405060	0.413476	0.140561	0.180048	-1.928734	-1.053650	-0.713942	0.120210	-0.106545	-0.517550	-0.033958	-0.892927	-0.003736	0.099048	0.131588	-0.565187	-0.278022	-0.130003	-0.728914	0.069968	-0.470325	-0.607993	0.494236	-0.370279	0.140561	-0.970456	0.214485	0.219424
VNG6320C	0.057222	-0.426541	-0.521488	-0.198494	-0.055623	-0.305445	-0.034982	-0.857549	-0.358241	-0.871699	0.185965	-0.695305	-0.884552	-0.713942	-0.917683	-0.772114	0.043645	-0.215265	-0.198494	-1.295097	-0.903789	-1.461557	-0.163245	-1.007701	-1.202041	-0.626949	0.113769	0.223441	-1.375744	0.203890	0.154802	-0.086544	-0.050256	-1.209006	-1.096246	-1.192878	-0.147566	-0.860637	-0.173433	-2.639830	0.399750	0.484090	-0.256042
VNG2371C	-0.256042	0.157735	-0.772114	-0.919708	0.153829	0.207348	-0.114169	-0.618119	-0.168453	-2.203048	-0.053167	-1.394603	-0.142120	0.106432	-0.170731	-1.108400	0.003660	-1.124527	0.239280	-0.198494	-0.903789	-0.839404	-0.639611	-0.191381	-1.662624	-1.094037	-0.278022	-1.388243	0.461766	-0.936023	-0.410950	-0.477075	0.154119	-0.681589	0.407968	-0.077753	0.006653	-0.491855	-0.825545	0.053438	-0.130482	-0.136524	0.082402
VNG0549G	-0.896990	-0.398886	-1.081094	-0.902739	-1.082296	-0.241275	0.456763	0.120210	-0.086544	0.499488	-0.678308	-1.429945	-0.237375	0.471623	-0.223442	-0.976020	-1.372382	0.506585	-1.397952	-0.423888	0.128551	0.460181	0.065260	-0.191381	-0.204466	-0.179200	-1.696181	-0.251399	-0.206325	-1.884848	-0.836069	0.167973	-0.130003	0.423680	-0.733298	-0.312824	0.481897	-1.418083	0.201156	0.168717	0.073946	-0.426541	-1.108400
VNG1568G	0.354195	-0.434002	0.045489	0.080523	0.426645	0.191943	-0.114169	0.033190	0.069968	0.357009	-1.369878	0.190645	-1.438782	0.212542	-1.187841	-0.559359	0.438240	-1.078659	-0.110008	0.207348	-1.311323	-0.076319	-0.163245	0.241897	-0.645657	0.270316	-1.090643	0.305996	-1.308733	0.074191	-1.633475	-0.154815	0.279244	0.064267	-0.876047	0.487287	-1.948171	-0.393891	0.234423	0.310865	-1.623441	-0.961156	0.166251
VNG0491G	-0.921560	0.193853	-0.281060	0.207348	0.230324	0.226393	-0.146082	0.455498	0.083984	-1.111300	-0.960262	0.370458	0.226393	-1.232692	-0.388690	-0.026869	0.116171	-1.078659	-1.208259	0.091479	-0.077753	0.253787	0.065260	-1.007701	-0.204466	0.431625	0.134588	-1.003328	0.380978	-0.643330	0.173126	-0.678308	-0.902739	-0.154815	-0.785712	0.045489	-0.459357	-0.936453	-0.345704	0.096711	0.019723	-0.415616	-0.587862
VNG0550G	-0.896990	-0.398886	-1.081094	-0.902739	-1.082296	-0.241275	0.456763	0.120210	-0.086544	0.499488	-0.678308	-1.429945	-0.237375	0.471623	-0.223442	-0.976020	-1.372382	0.506585	-1.397952	-0.423888	0.128551	0.460181	0.065260	-0.191381	-0.204466	-0.179200	-1.696181	-0.251399	-0.206325	-1.884848	-0.836069	0.167973	-0.130003	0.423680	-0.733298	-0.312824	0.481897	-1.418083	0.201156	0.168717	0.073946	-0.426541	-1.108400
VNG2664G	-0.980120	-0.839404	-0.241275	-0.143023	-1.316149	-0.510262	0.253787	-0.782277	-1.369878	-1.029539	-0.134919	-1.179835	-0.681589	-1.799728	-1.169746	-0.146082	0.074191	-0.374117	0.230374	-2.284487	-1.705767	-1.433158	-0.163245	0.037740	-1.337207	-0.440695	-0.091584	-0.381834	-0.775010	-1.032557	-1.332473	0.177390	0.137845	-0.237375	-0.055623	-0.739198	0.411579	0.114483	-1.058828	-0.674605	0.118378	0.333325	-0.146655
VNG0028C	-0.779569	0.193853	-1.141861	-0.978098	-1.354124	0.184862	-1.039257	0.011824	-1.198599	-0.746279	0.291223	-1.254185	-1.048274	-0.628281	-1.057102	-0.026869	-1.294776	0.520754	-0.884552	0.091479	-1.418233	-0.739198	-0.639611	0.126596	-1.280782	0.270316	0.147135	-0.381834	-0.505086	-1.008553	0.085036	-0.765692	-1.462196	-1.311812	-0.989855	-0.860637	0.461766	-1.153843	-0.854512	-1.159104	0.275665	-0.169508	-0.334487
VNG2507G	-0.021677	0.047719	0.349161	0.124824	-0.444386	0.017019	0.032539	-0.110743	-1.349315	0.344956	-1.216813	-0.195962	0.126596	0.111182	0.162650	-0.481902	0.320632	0.245806	-0.210594	0.136699	-0.716158	-0.219691	-0.163245	-0.481902	0.059837	-0.765692	-0.820633	-3.734441	-0.345704	0.236838	-1.277126	-0.573760	-0.708220	0.170317	0.001978	0.045489	-1.980083	-1.026371	-0.892927	0.377731	-1.637311	0.438240	-0.686175
VNG1202C	0.279244	0.371637	0.337786	0.418139	-0.429293	0.349161	-0.204466	-0.055623	0.136699	0.197304	-0.943193	0.464870	0.529093	0.474624	0.344956	0.192532	-0.666079	-1.372382	0.229427	0.166251	0.520754	0.253787	0.499488	0.395677	0.425238	0.031202	0.031202	0.166251	-0.397549	-0.441890	-1.169746	0.461766	0.421473	0.357009	0.211202	0.520754	-1.427950	-0.698296	0.488380	-0.248661	-1.254185	-0.624175	0.305243
VNG2001G	0.511530	0.012185	0.535062	0.535062	0.508496	0.535062	0.535062	0.483216	0.170317	0.511530	-0.691632	0.517839	0.535062	0.513584	0.535062	0.305243	0.517839	-0.742903	0.305996	0.498569	0.535062	0.101517	0.520754	0.517839	0.217436	-1.094037	-1.287146	-0.217663	0.510145	0.004958	-1.076944	-0.154815	0.137845	0.535062	0.469892	0.535062	0.491529	0.456113	0.535062	0.535062	-1.251968	-1.126224	-0.930257
VNG0176H	0.496912	0.428174	-0.446632	0.080523	0.506585	0.009529	-1.157160	0.180048	-0.849503	-0.169508	0.230650	-0.976197	0.363712	-1.237760	0.513584	-0.405060	-0.061018	-0.868957	0.081675	-0.186889	0.501555	-1.781479	0.065260	-0.133283	-0.749572	-0.765692	-0.409758	0.459684	0.380978	0.503109	0.060856	-0.212852	0.025115	-0.325273	0.313577	-0.003736	-0.041300	-0.666079	-0.173433	-0.559359	-1.518674	-0.169508	0.245091
VNG2021C	-1.487686	0.047719	-0.348626	-0.740709	-0.538553	0.168717	0.305996	0.354195	-0.470325	-0.147566	0.106823	-0.303579	-0.746279	-1.181213	0.331540	0.107394	-1.652383	-0.061714	0.456763	0.146912	-0.071361	-0.819331	0.065260	-0.133283	-0.825545	0.303950	0.362755	0.166251	-0.999513	-0.214124	-1.113112	-0.077130	0.025115	0.162650	0.337786	0.464870	0.320632	-0.457069	-0.191381	-1.191322	0.056624	-1.209327	0.494236
VNG1471C	-0.503474	0.343390	0.231724	-0.686175	0.360029	0.323643	-0.593503	-0.064020	-0.679719	-0.379412	-0.908427	0.217200	0.452110	0.403899	0.520754	0.227908	-1.018453	-0.307684	-0.327814	0.082402	0.535062	-0.165897	0.065260	-0.393891	0.488877	0.361869	-0.602555	0.112669	0.207348	-0.426541	-0.989855	-0.007845	-0.300916	0.493435	0.211202	0.249379	-1.601971	0.057222	0.030082	0.310865	-0.071361	-0.078979	-0.466056
VNG0192G	0.493435	0.249379	-0.407565	-0.978098	-0.099883	-1.549605	-0.173433	-0.935485	0.484090	-0.007845	-0.477075	0.387888	-0.348626	-0.851121	-1.272764	-0.772114	-0.377580	-0.691632	-1.255562	-1.202041	-1.687379	-0.973763	-1.164445	-1.303889	-1.454593	-0.078979	-0.750970	-1.308733	-0.524785	0.217436	-0.053003	0.039803	0.322165	-0.466056	-0.785712	-1.659348	-0.833655	-0.270990	-0.582116	-0.942578	0.207348	0.151660	-0.930257
VNG0991H	-0.256042	-0.077753	-0.319318	-0.806570	-0.261775	-1.227298	-0.593503	-0.233148	-0.184833	0.197304	-0.207844	-0.282244	-0.791913	-0.695305	-0.428309	-1.448701	-0.198494	0.488877	-0.631404	-0.081341	-0.999674	-0.739198	-0.163245	-0.018025	-1.728299	-0.064020	0.251211	0.193853	-0.422806	0.012185	-1.815870	-0.678308	-1.012747	-0.744124	-0.081341	0.058883	-0.243773	0.016189	-0.761098	-0.915560	-0.585430	0.529093	0.144706
VNG0415G	0.354195	0.458430	0.466146	-0.198494	-0.509363	0.499488	-0.628281	-0.335632	-0.749572	0.453415	-1.377014	0.446196	-0.094989	-0.141357	0.043645	-0.103309	-0.483816	-0.791913	0.481897	-2.168258	-0.813501	-0.374117	0.261929	0.203890	0.460181	0.042781	-0.713942	0.380978	-0.491855	0.111182	-0.154815	0.231724	0.279244	-0.047606	-0.345704	-0.024271	-0.163831	0.413476	-0.010944	-0.809304	-1.572042	0.052729	-1.046288
VNG1550G	-0.473932	0.292247	-1.541301	-0.456136	0.448122	-1.975066	-1.498090	-0.797469	-0.825545	-1.131755	-0.331503	-0.009639	-0.195962	-0.669959	-0.761098	0.327741	-0.479363	-0.184833	-0.096500	-0.176499	-0.716158	-1.152029	-1.164445	-0.663679	-1.235525	0.446196	0.287108	-0.535120	-2.268471	0.039803	-0.113362	0.365499	-0.300916	-2.045290	-1.096246	-1.205959	-0.509363	-2.076234	-1.195326	-2.122914	-0.568635	-1.811369	-1.369878
