"GENE"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"
"VNG0812G"	-0.727738625329564	-1.04696905551627	-0.556869562267398	-3.22137895508632	-1.39836694235416	-1.30563645810244	-0.867500567704723	-2.14558134418438	-4.8665349501225	-6.40093767661368	-2.48771057712073	-0.320205264157341	-0.805196684368568	-2.32074906362172	-0.0232686269393543	-0.962334670375562	-5.44218773696774	-0.594207232705042	-2.07147337203066	-1.43548460531066	-0.0736465401682985	-0.253602758798918	-0.522560879984412	-1.68200860526894	-1.80788885115794	-1.2801341652915	-2.07147337203066	-3.7898053727039	-0.599656837472606	-0.019182819416774	-0.898942093539542	-1.36257783450257	-0.832409247893453	-3.06615473785054	-0.841647188878389	-3.53701710480469	-0.53102833108351	-1.23443201181064	-1.67131331615219	-0.0812100554255432	-2.21640739675299	-1.12085789761543	-4.89285225843987
"VNG0816G"	-0.891598119283784	-1.20064501423326	-0.29975465368605	-2.78062089393705	-1.02722229258144	-0.853315932712767	-1.20397280432594	-0.616186139423817	-1.09961278900169	-1.46533756846034	-1.63989711991881	-2.39470038190185	-2.62693114981742	-0.911303190363116	-3.69288747551148	-1.39836694235416	-1.12701176318981	-2.4046178185592	-0.373966441048793	-0.414001439130451	-3.58271925828555	-3.2754461763566	-1.62455155024415	-3.83970234384852	-4.39815601660377	-0.00100050033358353	-1.25176346816228	-0.444725822061467	-0.612489277542491	-1.2623083813389	-0.683196849706777	-5.11599580975408	-5.11100826824304	-0.438504962186365	-1.1679623668029	-15.361973671237	-5.0011801353255	-0.294371060602578	-0.335472736288129	-1.76026080216868	-4.73414056728505	-2.00248050054371	-0.949330585952355
"VNG0818C"	-1.56064774826467	-0.447850824604602	-0.29975465368605	-1.3704210119636	-0.027371196796132	-0.713349887877465	-1.09661428600544	-0.616186139423817	-2.2730262907525	-0.457284856837961	-2.44992568089275	-2.82514597297846	-0.366725279792234	-0.0747235461959364	-0.273121921120451	-0.107585210679937	-0.0491902441907718	-3.42959685618385	-0.32989392126109	-3.42344299060947	-0.510825623765991	-0.188742124596877	-0.00200200267067308	-2.6159269122264	-0.0640053299759124	-0.45886588483528	-1.73160554640831	-0.261364764134408	-2.18925640768704	-1.2837377727948	-10.7709881202409	-2.20727491318972	-3.58993950625903	-0.177931208492662	-0.00100050033358353	-0.177931208492662	-1.46101790731583	-0.327116141697188	-0.0345914447696191	-0.0130852395486555	-1.76026080216868	-1.68739945390381	-1.19072757757592
"VNG0836H"	-0.727738625329564	-0.809680996815897	-1.9241486572738	-2.49981726252375	-0.731888008876376	-3.49002859536877	-0.841647188878389	-0.616186139423817	-3.54737989184024	-0.49429632181478	-0.0161293819298836	-0.646263594661095	-1.8773173575897	-2.18925640768704	-0.802962046567152	-0.574475650842447	-2.8931756852289	-0.142716302201595	-0.532730459154041	-2.2730262907525	-0.443166975292176	-8.1050835405894	-0.886731929632611	-0.839329690738027	-1.95192822138088	-1.04128722204884	-1.35479569406052	-0.444725822061467	-0.145025772050258	-3.17725415017738	-1.1551826401565	-0.0661398025045449	-1.32802545299591	-0.949330585952355	-1.1679623668029	-1.9173226922034	-0.102032725565152	-2.85771097565662	-0.830113035633103	-0.322963886596421	0	-0.179126665897435	-2.59427518684337
"VNG0837H"	-1.75446368448436	-1.53247687129797	-0.378336440719912	-1.05843049903528	-1.2801341652915	-5.2943253452785	-2.82346105261354	-1.67131331615219	-0.0888312137066157	-0.791863153499103	-0.962334670375562	-2.0874737133771	-1.98777435315401	-1.69281952137315	-2.00248050054371	-0.675307262431614	-1.02722229258144	-0.719491155899547	-1.73727128394399	-0.721546655081643	-2.72265635349157	-2.72113544065087	-2.48771057712073	-1.68200860526894	-4.09835258361964	-0.941608539858445	-0.867500567704723	-0.167235919375914	-1.64506509007725	-2.20727491318972	-1.1551826401565	-1.36257783450257	-1.53711725085447	-3.01186165548387	-3.93734081341244	-2.34132592131048	-1.26940060964839	-0.70117935225721	-4.29035944614806	-1.08767234862978	-0.366725279792234	-0.320205264157341	-0.949330585952355
"VNG0841G"	-0.048140375327935	-0.583396316600826	-0.556869562267398	-0.384192972832625	-0.403467105445491	-0.00100050033358353	0	-1.85150947363383	-0.767870726755882	-0.219400565035375	-1.93794197940614	-0.133531392624523	-0.0130852395486555	-0.13010868534702	0	-1.70925824771631	-0.360969868221613	-1.39432653281715	-0.0822952427268302	-0.780886094867952	-0.983499481567605	-0.590590592234853	-0.00200200267067308	-0.0100503358535015	-0.194799078305067	-0.581605805827038	-1.68200860526894	-0.146182510178081	-0.373966441048793	-0.00400802139753882	-1.72036947314138	-0.476424197048658	-0.20334092401803	-0.752897184965719	-0.665532013526972	-0.298406035814757	-2.4046178185592	-0.572701027484078	-0.00200200267067308	-0.00300450902029872	-4.86006243561688	-1.2837377727948	-0.894040122939335
"VNG0864G"	-1.13631415585212	-3.7898053727039	-1.31676829847128	-0.705219761794215	-2.4615808244845	-0.0161293819298836	-0.713349887877465	-0.967584026261706	-2.07944154167984	-0.133531392624523	-4.31999124375443	-0.592397277459802	-0.923818998294947	-4.29035944614806	-0.243346258631729	-0.449416995637347	-1.58474529984373	-1.65548185093551	-1.52326021619305	-0.794073099149906	-0.258770728957361	-4.00633368489939	-0.0161293819298836	-5.28441446137905	-0.379797361359587	-3.95806694392955	-4.81465741085482	-0.636766847123838	-0.20089294237939	-0.0976128288670004	-2.32176791241082	-0.644357016390513	-1.23100147671386	-1.8773173575897	-0.763569644856491	-1.37832619147071	-1.65548185093551	-3.17965511171492	-0.0212236364516267	-0.967584026261706	-0.789658080940789	-4.11047394415198	-0.705219761794215
"VNG0870G"	-0.103140758919513	-1.08470938349912	-2.02495335639577	-2.22562405185792	-3.98998454689786	-0.558616287602339	-1.2623083813389	-0.00100050033358353	-0.601479992034121	-0.0130852395486555	-2.73029581004953	-4.35831010805657	-2.981829368385	-1.69281952137315	-0.150822889734584	-0.0181639706276712	-0.0110609473594249	-1.46101790731583	-0.532730459154041	-0.119910296672558	-0.0640053299759124	-0.00100050033358353	-0.886731929632611	-0.208254938820459	-1.17118298150295	-0.474815186242958	-3.81671282562382	-1.36649173382371	-1.07880966137193	-0.406465608441748	-1.32050662058189	-0.0976128288670004	-0.832409247893453	-0.816445396904439	-0.231932057347289	-0.153151179494175	-2.95843648881029	-0.127833371509885	-1.52326021619305	-0.105360515657826	-7.35092225427431	-1.2837377727948	-0.321583624127462
"VNG0884G"	-0.53785429615391	-2.46510402249182	-0.173163619009189	-1.06421086195078	-1.46533756846034	-0.636766847123838	-0.257476230394715	-0.368169323364468	-0.791863153499103	-1.09661428600544	-1.46533756846034	-0.29035230100766	-0.100925918589961	-0.188742124596877	-0.62548853208613	-1.89711998488588	-0.0758017134162818	-2.22562405185792	-1.19072757757592	-1.91054300521802	-0.541284831250699	-1.32802545299591	-0.216913001563574	-0.23572233352107	-0.362405618647717	-1.30563645810244	-1.9173226922034	-0.0356271776431512	-2.3434070875143	-0.39452516806983	-1.21402314017944	-1.70374859190534	-4.42284862919414	-2.41017030367398	-3.93734081341244	-0.426178149705706	-1.03563748950672	-0.25618340539241	-1.6094379124341	-1.63989711991881	-0.805196684368568	-0.150822889734584	-0.127833371509885
"VNG0885G"	-0.53785429615391	-2.46510402249182	-0.173163619009189	-1.06421086195078	-1.46533756846034	-0.636766847123838	-0.257476230394715	-0.368169323364468	-0.791863153499103	-1.09661428600544	-1.46533756846034	-0.29035230100766	-0.100925918589961	-0.188742124596877	-0.62548853208613	-1.89711998488588	-0.0758017134162818	-2.22562405185792	-1.19072757757592	-1.91054300521802	-0.541284831250699	-1.32802545299591	-0.216913001563574	-0.23572233352107	-0.362405618647717	-1.30563645810244	-1.9173226922034	-0.0356271776431512	-2.3434070875143	-0.39452516806983	-1.21402314017944	-1.70374859190534	-4.42284862919414	-2.41017030367398	-3.93734081341244	-0.426178149705706	-1.03563748950672	-0.25618340539241	-1.6094379124341	-1.63989711991881	-0.805196684368568	-0.150822889734584	-0.127833371509885
"VNG0916G"	-1.56064774826467	-0.089924707527987	-0.112049503808623	-0.655851395816248	-0.126697653045958	-1.21402314017944	-1.89711998488588	-1.13631415585212	-0.213193220461042	-1.54646311327271	-2.82009970491083	-1.03563748950672	-3.33260459019654	-1.01335244471729	-1.38629436111989	-2.68677806582667	-1.23787435600162	-4.80728637011023	-2.33614187652289	-0.454130280089445	-1.88387475813586	-0.574475650842447	-0.522560879984412	-1.23443201181064	-2.13707065451647	-1.97328134585145	-3.91202300542815	-0.0790432073404529	-4.58536755869191	-0.446287102628419	-0.830113035633103	-0.983499481567605	-1.32802545299591	-0.474815186242958	-1.1679623668029	-3.04913305028111	-0.906340401020987	-2.72570513634093	-0.612489277542491	-2.4476108650443	-1.51868354916564	-1.08175517160169	-0.579818495252942
"VNG0919G"	-2.97592964625781	-0.486133011175619	-2.81008292666736	-1.53247687129797	-1.34707364796661	-1.67131331615219	-0.85566611005772	-0.657780036722654	-0.396009949337409	-6.40093767661368	-0.115410851511328	-1.11474167059799	-0.748659890490204	-1.72036947314138	-0.134674903326602	-1.09661428600544	-1.30933331998376	-1.33180617583582	-0.515838165589535	-1.00785792539965	-1.62455155024415	-0.772190387900398	-2.48771057712073	-1.23443201181064	-2.15416508787577	-2.00991547903123	-1.32050662058189	-0.843970070294529	-2.41239995900125	-0.183922838160928	-0.532730459154041	-2.20727491318972	-3.83044301843572	-0.247180129142451	-1.48722027970985	-0.336872316642553	-0.923818998294947	-0.933945667112876	-1.89047544216721	-0.53102833108351	-2.3258537199334	-2.34028696017806	-0.894040122939335
"VNG0924G"	-0.20334092401803	-1.40649706843741	-0.556869562267398	-2.28278246569787	-1.24479479884619	-4.81589121730374	-2.63108915996608	-0.699165252885508	-2.94503915923847	-3.39620984015112	-3.08565698108198	-1.22417551164346	-1.02165124753198	-0.661648513500574	-1.08767234862978	-2.05572501506252	-0.12897038129696	-1.99510039324608	-1.11474167059799	-1.13010295575948	-0.636766847123838	-0.811930716549912	-0.432322562278047	-0.800732391239883	-0.574475650842447	-0.335472736288129	-1.18090753139494	-0.211956361923645	-0.599656837472606	-1.12085789761543	-0.346724613085564	-0.211956361923645	-1.32802545299591	-3.96859335691654	-0.841647188878389	-2.87351464082974	-0.29975465368605	-2.62279035715139	-0.25489224962879	-2.93369688263454	-4.89151981320609	-0.53785429615391	-1.09961278900169
"VNG0925C"	-1.75446368448436	-0.725670372265505	-1.0300194972025	-0.53102833108351	-0.430782916092454	-1.94491064872223	-0.17197526473981	-1.3130438993803	-0.350976922824095	-4.63872696951693	-1.28735441326499	-0.0736465401682985	-1.38230233985035	-0.62548853208613	-0.186329578191493	-0.574475650842447	-1.85150947363383	-4.24749574171628	-0.267879445155601	-0.196014883925957	-1.39432653281715	-1.04412410338404	-0.216913001563574	-0.549913012474038	-5.19576077822294	-0.827822083886547	-0.750776293396582	-0.211956361923645	-0.860383099935859	-0.136965855073157	-1.67131331615219	-2.70008203145303	-0.588787165235702	-4.54690127786412	-0.520875959619492	-0.578034373459441	-19.795046534207	-7.97196614093291	-1.19732826160727	-0.623621117911335	-1.13010295575948	-0.898942093539542	-6.83079423784601
"VNG0937G"	-2.04794287462046	-2.24431618487007	-1.65025990695436	-0.262664309476493	-0.233193887167711	-1.18090753139494	-5.42388058952338	-2.20727491318972	-0.0586889963486796	-0.0661398025045449	-12.0456559241243	-0.107585210679937	-2.74575206828622	-0.874669057183336	-0.517514611916787	-1.24479479884619	-1.21066179247673	-1.90380897303668	-6.23992590640648	-0.763569644856491	-2.76145097782933	-0.331285709933913	-1.89047544216721	-3.1055471395612	-5.19576077822294	-1.25176346816228	-1.08470938349912	-0.636766847123838	-0.345311185288417	-1.46533756846034	-3.36390159691846	-0.644357016390513	-0.412489723045129	-0.967584026261706	-1.1679623668029	-1.40242374304977	-1.33560124680437	-0.316081546973479	-4.61018272781164	-0.473208760194684	-3.64581996465349	-0.746547957287061	-0.691149177897272
"VNG0947G"	-4.8809236875746	-0.809680996815897	-0.0502412164367468	-0.860383099935859	-0.360969868221613	-0.462035459596559	-0.24079848655293	-1.03845836584836	-0.350976922824095	-2.36446049671213	-0.572701027484078	-1.34707364796661	-6.06188701140453	-1.57987911019256	-0.283690051182243	-0.257476230394715	-0.991553216374702	-0.231932057347289	-2.00248050054371	-4.01184334071036	-1.08470938349912	-0.297059234264378	-1.62455155024415	-0.839329690738027	-3.9633162998157	-1.42295834549148	-2.6023397466801	-0.0682788407532944	-0.168418651624963	-2.1803674602698	-0.346724613085564	-3.47699909507844	-3.35240721749272	-0.605136303237232	-0.173163619009189	-1.6194882482876	-0.139262067333508	-0.188742124596877	-0.236988958136263	-1.25878104082093	-0.697155201957484	-4.56594947283481	-0.0130852395486555
"VNG0961G"	-1.73160554640831	-0.0779615414697118	-0.923818998294947	-16.311680400031	-0.153151179494175	-0.853315932712767	-1.38230233985035	-1.73160554640831	-3.8824642031866	-0.59783700075562	-0.827822083886547	-1.46967597005894	-1.27296567581289	-0.541284831250699	-1.00239343092757	-0.675307262431614	-0.729811164931537	-0.65200523722877	-1.15201306539522	-1.39030238251743	-1.26584820804402	-2.33717653776366	-0.216913001563574	-2.6159269122264	-1.87080267656851	-0.941608539858445	-1.05555279920766	-0.610645959048202	-1.88387475813586	-0.486133011175619	-0.476424197048658	-3.47699909507844	-3.58993950625903	-2.74419564773856	-2.86120138059638	-2.2730262907525	-3.29413830936875	-0.247180129142451	-1.10866262452161	-1.19402247347277	-5.04678074073261	-0.430782916092454	-7.3232707229438
"VNG0971G"	-0.727738625329564	-0.644357016390513	-0.247180129142451	-0.84863208340034	-3.46094738606793	-0.271808723295491	-2.63108915996608	-0.558616287602339	-0.342490308946776	-0.619896718820353	-2.04794287462046	-0.0693500781347932	-1.18744350237473	-0.332679438382517	-0.320205264157341	-0.0618754037180875	-1.23787435600162	-3.07261331788995	-0.432322562278047	-0.536143431750281	-0.541284831250699	-9.82838008004932	-0.886731929632611	-1.14885350510486	-0.148500008318444	-0.378336440719912	-1.14885350510486	-1.4961092271271	-0.156653810045377	-1.95899538860397	-1.96611285637283	-1.36257783450257	-0.832409247893453	-0.832409247893453	-0.499226487922639	-0.336872316642553	-2.18925640768704	-1.21739582465808	-0.026343975339602	-1.40649706843741	-4.21990778519745	-1.9241486572738	-4.89285225843987
"VNG0985H"	-1.35867919408692	-2.99174025228445	-1.8578992717326	-1.49165487677772	-0.219400565035375	-1.77195684193188	-1.8578992717326	-3.76792266145439	-0.404965233066513	-0.555125882662571	-0.287682072451781	-3.90703546391711	-2.51949809455762	-2.18925640768704	-2.52572864430826	-1.09661428600544	-0.631111789640493	-0.719491155899547	-1.19072757757592	-1.4961092271271	-2.53957405113031	-4.79270530983493	-0.886731929632611	-1.3704210119636	-1.66073120682165	-3.22640409128899	-2.78385191451849	-0.0640053299759124	-1.14885350510486	-0.219400565035375	-3.11002141995612	-1.08470938349912	-1.23100147671386	-3.14888345304817	-0.360969868221613	-3.60453830568019	-0.944175935363691	-0.406465608441748	-2.98380370268872	-2.63805782928218	-0.590590592234853	-1.85150947363383	-0.63487827243597
"VNG0991H"	-1.05843049903528	-0.757152510535858	-1.13943428318836	-2.00248050054371	-1.07587280169862	-3.41124771751566	-1.54646311327271	-1.01335244471729	-0.926341067727656	-0.3051673867928	-0.978166135592243	-1.09064411901893	-1.96611285637283	-1.74869997976761	-1.29098418131557	-4.68529623046738	-0.949330585952355	-0.027371196796132	-1.61445045425764	-0.763569644856491	-2.60369018577797	-1.83258146374831	-0.886731929632611	-0.657780036722654	-7.30525221744112	-0.740238788093796	-0.228156093137754	-0.311974765020825	-1.27654349716077	-0.614336000135655	-8.36018944260657	-1.70374859190534	-2.62831523308336	-1.85150947363383	-0.763569644856491	-0.536143431750281	-1.03563748950672	-0.606969484318893	-1.89047544216721	-2.36552489276792	-1.53247687129797	-0.00100050033358353	-0.407968238326283
"VNG0999H"	-2.12026353620009	-1.10262031006565	-0.026343975339602	-1.27296567581289	-0.0790432073404529	-0.791863153499103	-0.430782916092454	-0.719491155899547	-2.46392824340281	-1.83885107676191	-6.77672701657573	-2.32687778556309	-0.41703174447963	-0.789658080940789	-1.69826912614072	-2.12863178587061	-1.08175517160169	-1.57987911019256	-0.133531392624523	-0.631111789640493	-0.164874643190234	-0.263965545834465	-0.886731929632611	-0.657780036722654	-1.46101790731583	-1.63475572041839	-1.4740332754279	-0.00400802139753882	-0.266573109241546	-0.150822889734584	-1.21402314017944	-0.211956361923645	-0.832409247893453	-3.51998091765212	-1.58474529984373	-3.18931702262666	-0.424647927524938	-0.132389188045746	-2.07944154167984	-0.592397277459802	-1.54646311327271	-1.09961278900169	-3.51324688547078
"VNG1001G"	-2.84386992424474	-1.2837377727948	-1.31676829847128	-3.49002859536877	-1.41469383564159	-3.49002859536877	-1.22417551164346	-1.08767234862978	-4.16691525505694	-1.59948758158093	-0.136965855073157	-2.53451715034133	-3.10109278921182	-2.25379492882461	-1.06131650392441	-0.675307262431614	-3.10778177736261	-0.00904074465214907	-0.366725279792234	-0.860383099935859	-2.83361342407756	-2.65640696795037	-0.522560879984412	-0.49429632181478	-1.31676829847128	-4.41454982637944	-0.168418651624963	-2.97006452680541	-3.40219788199574	-2.14558134418438	-1.52326021619305	-1.22758266996507	-1.59948758158093	-1.20731170559145	-1.82015894374975	-5.28244401739175	-1.25176346816228	-0.0470916075338506	-3.79869432012114	-4.06867681547352	-0.0640053299759124	-0.279713902802604	-6.62257633674847
"VNG1007H"	-1.40649706843741	-3.08565698108198	-1.74296930505862	-0.705219761794215	-0.705219761794215	-5.53911585310097	-1.32050662058189	-5.33290881131766	-0.263965545834465	-3.34955414851032	-0.544727175441672	-2.24431618487007	-6.74224084050456	-3.4673371841667	-3.42651518964645	-0.675307262431614	-1.32425897020044	-1.96611285637283	-1.11474167059799	-1.96611285637283	-2.10373423424888	-0.642454066244427	-1.89047544216721	-2.6159269122264	-1.78976146656538	-0.378336440719912	-2.29263476214088	-1.59454929994035	-1.13010295575948	-1.68739945390381	-1.17441400208439	-1.08470938349912	-1.59948758158093	-3.34670919637809	-1.13320373343773	-8.01641790350375	-2.00991547903123	-3.28608457456165	-3.98998454689786	-1.11474167059799	-0.0325231917055601	-0.295714244149045	-0.446287102628419
"VNG1008G"	-1.35867919408692	-1.04696905551627	-1.31676829847128	-13.9142265309034	-1.39836694235416	-1.21402314017944	-1.97328134585145	-2.86295116232017	-0.342490308946776	-1.59948758158093	-0.558616287602339	-2.18925640768704	-1.27296567581289	-1.86433016206289	-1.06131650392441	-3.15825120305177	-4.17338776956255	-0.194799078305067	-1.04412410338404	-1.4784096500277	-1.88387475813586	-0.872273846457381	-1.62455155024415	-1.23443201181064	-0.474815186242958	-0.474815186242958	-5.34331473247877	-1.76026080216868	-2.72570513634093	-1.14256417619729	-0.562118918153541	-4.51899248974704	-3.83044301843572	-2.82346105261354	-1.58474529984373	-2.34132592131048	-0.962334670375562	-1.3704210119636	-2.03255795578099	-1.89711998488588	-1.95192822138088	-1.08175517160169	-1.09961278900169
"VNG1012H"	-0.00702461493696447	-1.00785792539965	-0.102032725565152	-0.335472736288129	-0.805196684368568	-0.00702461493696447	-0.400477566597125	-0.059750004405774	-1.3509272172826	-0.123298216344494	-5.3538300764783	-0.32989392126109	-0.00100050033358353	-0.313341819232359	0	-2.12863178587061	-0.193584749072665	-0.693147180559945	-0.177931208492662	-0.356674943938732	0	-2.09557092360972	-0.12897038129696	-3.83970234384852	-0.06720874969345	-0.363843433417345	-3.57198570264244	-1.09961278900169	-0.586986984731555	-0.183922838160928	-1.82635091399767	-0.677273831403655	-1.23100147671386	-0.565633860260986	-0.173163619009189	-0.0140989243795016	-0.53102833108351	-2.49616984206671	0	-0.00300450902029872	-3.1629681929299	-0.594207232705042	-0.407968238326283
"VNG1013G"	-0.481266821524446	-0.896488104577975	-0.29975465368605	-0.0910193983871685	-0.691149177897272	-1.45671682541644	-0.360969868221613	0	-0.0586889963486796	-2.13707065451647	-1.41469383564159	-0.198450938723838	-0.00400802139753882	-0.427710717055484	-0.116533816255952	-0.136965855073157	-4.00633368489939	-0.623621117911335	-0.752897184965719	-1.41058705368894	-0.443166975292176	-1.37832619147071	-0.432322562278047	-0.839329690738027	-0.49429632181478	-0.894040122939335	-0.350976922824095	-1.4961092271271	-1.25878104082093	-0.514164525031505	-2.76145097782933	-2.13707065451647	-2.43611648561857	-1.45243416362444	-0.941608539858445	-0.903868211875598	-0.257476230394715	-0.606969484318893	-0.648173814917214	-0.576253429088446	-5.25717542321686	-1.2413285908697	-0.155484902840395
"VNG1021C"	-1.59454929994035	-0.742337424750717	-0.750776293396582	-0.583396316600826	-0.153151179494175	-0.673344553263766	-1.65548185093551	-0.558616287602339	-0.748659890490204	-5.01163579442984	-8.55801518593649	-0.139262067333508	-0.0866478067256722	-0.00300450902029872	-0.260066905418808	-1.43129172705063	-0.800732391239883	-4.93784962437061	-1.30563645810244	-1.06711362160874	-0.0110609473594249	-0.3078847797693	-0.12897038129696	-0.572701027484078	-4.29035944614806	-1.60445037092306	-5.65213924150436	-0.225646681532328	-0.457284856837961	-0.048140375327935	-3.04702556794154	-0.124430078378177	-0.412489723045129	-2.1119647333854	-0.026343975339602	-0.00400802139753882	-0.482886255076749	-0.0523464803722092	-1.01611106715637	-0.322963886596421	-2.63805782928218	-0.502526820951296	-5.45146854604221
"VNG1025H"	-1.59454929994035	-0.742337424750717	-0.750776293396582	-0.583396316600826	-0.153151179494175	-0.673344553263766	-1.65548185093551	-0.558616287602339	-0.748659890490204	-5.01163579442984	-8.55801518593649	-0.139262067333508	-0.0866478067256722	-0.00300450902029872	-0.260066905418808	-1.43129172705063	-0.800732391239883	-4.93784962437061	-1.30563645810244	-1.06711362160874	-0.0110609473594249	-0.3078847797693	-0.12897038129696	-0.572701027484078	-4.29035944614806	-1.60445037092306	-5.65213924150436	-0.225646681532328	-0.457284856837961	-0.048140375327935	-3.04702556794154	-0.124430078378177	-0.412489723045129	-2.1119647333854	-0.026343975339602	-0.00400802139753882	-0.482886255076749	-0.0523464803722092	-1.01611106715637	-0.322963886596421	-2.63805782928218	-0.502526820951296	-5.45146854604221
"VNG1036H"	-0.13010868534702	-0.499226487922639	-0.632993257740198	-0.368169323364468	-0.911303190363116	-3.49002859536877	-0.421594490038048	-0.596020469829223	-0.236988958136263	-3.12129549652934	-2.79034544382904	-0.198450938723838	-0.0449973659307358	-0.742337424750717	-0.121038328377056	-5.56489047578958	-0.0661398025045449	-2.07944154167984	-0.0449973659307358	-0.0449973659307358	-0.164874643190234	-0.574475650842447	-0.00200200267067308	-0.113168698105638	-0.113168698105638	-0.474815186242958	-1.8773173575897	-3.29144651770304	-0.0954101848046582	-0.381260419411347	-7.48223092982458	-0.881889305156823	-0.588787165235702	-0.145025772050258	-2.86120138059638	-1.89047544216721	-0.99695863494161	-2.64085895156189	-0.0232686269393543	-0.028399474521698	-14.9241731824859	-2.04794287462046	-3.9792317551216
"VNG1041H"	-0.161343150408763	-0.675307262431614	0	-0.193584749072665	-0.136965855073157	-0.0976128288670004	-0.00702461493696447	-0.520875959619492	-4.49184150068109	-0.691149177897272	-2.65926003693278	-0.211956361923645	-0.0110609473594249	-1.05555279920766	-0.0171461588349705	-1.9241486572738	-1.94491064872223	-0.636766847123838	-0.484508315448617	-1.84516024595517	-1.19732826160727	-0.297059234264378	-0.00200200267067308	-2.00248050054371	-0.534435489405125	-0.0130852395486555	-3.98998454689786	-0.00702461493696447	-0.0650719967437148	-0.0768810443359576	-2.73029581004953	-0.983499481567605	-0.709276562489829	-0.0356271776431512	-0.277071893339765	-2.82683373709218	-3.2289261607217	-0.0161293819298836	-0.00200200267067308	0	-17.5286827046473	-0.138113302129634	-0.321583624127462
"VNG1046H"	-4.41454982637944	-0.499226487922639	-0.923818998294947	-1.60445037092306	-0.731888008876376	-0.113168698105638	-0.0130852395486555	-0.466808738349216	-0.414001439130451	-0.898942093539542	-4.64807768699937	-3.03863977456527	-0.027371196796132	-0.170788320980282	-0.711311151187616	-2.68677806582667	-0.949330585952355	-7.99839939800107	-0.0822952427268302	-0.29975465368605	-0.132389188045746	-0.205794912979597	-0.522560879984412	-1.23443201181064	-1.66073120682165	-0.335472736288129	-3.98998454689786	-0.261364764134408	-0.0325231917055601	-2.24431618487007	-1.38629436111989	-5.11599580975408	-5.11100826824304	-0.0888312137066157	-1.1679623668029	-8.33904700603276	-0.27049724769768	-3.87762157871081	-2.33614187652289	-0.671385688778433	-2.51207231786077	-5.79919265946086	-1.19072757757592
"VNG1053G"	-2.68092153371396	-0.185125484126689	-0.827822083886547	-1.01335244471729	-1.68739945390381	-3.65738078705457	-3.09224317393483	-1.01335244471729	-1.80180980508156	-0.983499481567605	-0.397496938458987	-2.7854713480708	-1.30563645810244	-0.0608121393967575	-0.693147180559945	-9.28938357931664	-1.45243416362444	-0.522560879984412	-1.07880966137193	-0.196014883925957	-2.12863178587061	-2.85597033117883	-0.522560879984412	-1.82635091399767	-0.911303190363116	-0.162518929497775	-0.484508315448617	-0.124430078378177	-0.95711272639441	-0.311974765020825	-2.29263476214088	-5.11599580975408	-5.11100826824304	-1.53711725085447	-0.360969868221613	-3.13040717688059	-0.638658995275876	-0.85566611005772	-0.830113035633103	-0.0502412164367468	-1.43969513784701	-1.57987911019256	-4.31250057202527
"VNG1058H"	-0.0921152889078056	-1.89711998488588	-2.24431618487007	-2.00248050054371	-0.219400565035375	-3.49002859536877	-0.85566611005772	-1.23787435600162	-1.06421086195078	-3.65351231027664	-1.02443289049386	-2.28278246569787	-1.55116900431012	-1.17441400208439	-0.393042588109607	-0.107585210679937	-0.750776293396582	-3.50323010722731	-0.0502412164367468	-0.970219073899711	-1.64506509007725	-0.173163619009189	-0.12897038129696	-1.80788885115794	-1.34323487165944	-0.39452516806983	-9.06192036685791	-0.610645959048202	-0.767870726755882	-1.43969513784701	-0.447850824604602	-0.983499481567605	-0.261364764134408	-0.139262067333508	-0.00803217169726427	-0.623621117911335	-1.18090753139494	-0.371063681390832	-0.59783700075562	-1.69826912614072	-0.214431610712188	-1.2413285908697	-3.13960264397369
"VNG1062G"	-0.373966441048793	-0.916290731874155	-0.0812100554255432	-0.54818141030976	-0.352398387171472	-2.51825662946955	-2.9169210931297	-0.415515443961666	-3.54737989184024	-2.63108915996608	-0.49429632181478	-4.50986000618377	-3.51998091765212	-0.41855034765682	-0.423120043346885	-0.0181639706276712	-1.00512194558077	-1.25526609871349	-0.170788320980282	-0.166054584330083	-0.205794912979597	-12.3361813308772	-0.216913001563574	-0.29035230100766	-0.646263594661095	-1.57503648571677	-0.970219073899711	-0.311974765020825	-1.46533756846034	-1.2837377727948	-0.621757184473272	-3.47699909507844	-3.35240721749272	-0.865122445299756	-2.433833379604	-1.27654349716077	-0.520875959619492	-1.61445045425764	-0.667479433811368	-4.38202663467388	-3.20892549401503	-2.44530139519564	-1.19072757757592
